target_idx,context_size,model_name,model_id,route,provider_pin,prompt_version,llm_output,provider,usage,finish_reason,error,attempts,score,match,divergence,length_ratio,refusal,failed
1557,3,grok-4.3,x-ai/grok-4.3,openrouter,xai,v2.1,"Oh! many are the Fin-Backs, and many are the Dericks, my friend. But one, poor one, one poor and loving child, but one thing to rejoice and solace in, And there is more in that man than you perhaps think for. The bar-room was now full of the boarders who had been dropping in the night previous, and whom I had not as yet had a good look at. They were nearly all whalemen; chief mates, and second mates, and third mates, and sea carpenters, and more they wrought on Ahab’s texture.",xAI,"{'completion_tokens': 119, 'prompt_tokens': 684, 'total_tokens': 803, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 256, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0008837, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0008837, 'upstream_inference_prompt_cost': 0.0005862, 'upstream_inference_completions_cost': 0.0002975}}",stop,,1,38.0,False,0.0,11.186046511627907,False,False
956,10,deepseek-v4-pro,deepseek/deepseek-v4-pro-0813,openrouter,parasail,v2.1,"A short rushing sound leaped out of the boat; it was the darted iron of Queequeg. Then all in one welded commotion came an invisible push from astern, while forward the boat seemed striking on a ledge; the sail collapsed and exploded; a gush of scalding vapor shot up near by; something rolled and tumbled like an earthquake beneath us. The whole crew were half suffocated as they were tossed helter-skelter into the white curdling cream of the squall. Squall, whale, and harpoon had all blended together; and the whale, merely grazed by the iron, escaped.",Parasail,"{'completion_tokens': 129, 'prompt_tokens': 974, 'total_tokens': 1103, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00179652, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00179652, 'upstream_inference_prompt_cost': 0.00128568, 'upstream_inference_completions_cost': 0.00051084}}",stop,,1,100.0,True,1.0,1.0,False,False
1903,1,qwen3.8-27b,qwen/qwen3.8-27b,openrouter,akashml,v2.1,"I did. And I found that the Sperm Whale is not, as some have supposed, a mere bag of oil, but a complex and intricate machine, with a head that is a marvel of nature, and a body that is a wonder of the sea.",AkashML,"{'completion_tokens': 54, 'prompt_tokens': 257, 'total_tokens': 311, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00028845, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00028845, 'upstream_inference_prompt_cost': 0.00011565, 'upstream_inference_completions_cost': 0.0001728}}",stop,,1,46.0,False,0.0,0.40711462450592883,False,False
956,10,qwen3.8-27b,qwen/qwen3.8-27b,openrouter,akashml,v2.1,"Queequeg, with a wild yell, hurled his harpoon; it flew through the mist, and struck home. The whale, as if stung by a bee, gave a sudden, convulsive twist, and the boat was nearly capsized. The mist, however, was so thick that we could not see the creature, but only heard the tremendous splash of its flukes as it plunged into the deep.",AkashML,"{'completion_tokens': 87, 'prompt_tokens': 1007, 'total_tokens': 1094, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00073155, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00073155, 'upstream_inference_prompt_cost': 0.00045315, 'upstream_inference_completions_cost': 0.0002784}}",stop,,1,45.0,False,0.0,0.6079136690647482,False,False
1557,3,gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,openrouter,google-ai-studio,v2.1,"In the earlier part of the afternoon, the Pequod had been in the wake of the Jungfrau, but as the latter had now turned her back upon us, and was steering in a different direction, we were soon left to ourselves. The wind, which had been blowing a stiff breeze, now began to die away, and the sea, which had been somewhat agitated, became as smooth as a mirror. The sun, which had been obscured by clouds, now broke forth in all its splendor, and the whole ocean seemed to be one vast sheet of burnished gold. It was a beautiful sight, and one that I shall never forget. The Pequod, with all her sails set, glided along as if she were a thing of life, and the only sound that broke the stillness was the occasional creaking of the masts and the gentle lapping of the waves against the hull.",Google AI Studio,"{'completion_tokens': 179, 'prompt_tokens': 513, 'total_tokens': 692, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00039675, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00039675, 'upstream_inference_prompt_cost': 0.00012825, 'upstream_inference_completions_cost': 0.0002685}}",stop,,1,40.0,False,0.0,18.372093023255815,False,False
1649,1,mistral-medium-3.5,mistralai/mistral-medium-3-5,openrouter,mistral,v2.1,"But though such a crowd of whales be a rare sight, yet it by no means follows that the Sperm Whale is an uncommon whale in the sea.",Mistral,"{'completion_tokens': 33, 'prompt_tokens': 166, 'total_tokens': 199, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 128, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0004965, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0004965, 'upstream_inference_prompt_cost': 0.000249, 'upstream_inference_completions_cost': 0.0002475}}",stop,,1,50.0,False,0.0,0.31873479318734793,False,False
1432,10,gpt-5.6-sol,gpt-5.6-sol,openai,,v2.1,"“Didn’t I tell you so?” said Flask; “yes, you’ll soon see this right whale’s head hoisted up opposite that parmacetti’s.”",,"{'completion_tokens': 37, 'prompt_tokens': 577, 'total_tokens': 614, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0}}",stop,,1,100.0,True,1.0,1.0,False,False
746,10,gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,openrouter,google-ai-studio,v2.1,PIP. The sea-tide rustles against the hull; the wind-tide blows along the deck; the wind-tide blows off the sea; the sea-tide blows off the wind;—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—I—,Google AI Studio,"{'completion_tokens': 1020, 'prompt_tokens': 561, 'total_tokens': 1581, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00167025, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00167025, 'upstream_inference_prompt_cost': 0.00014025, 'upstream_inference_completions_cost': 0.00153}}",length,,1,35.0,False,0.0,11.108910891089108,False,False
746,10,mistral-medium-3.5,mistralai/mistral-medium-3-5,openrouter,mistral,v2.1,"PIP. (_Pounding the tambourine, and dancing._) I’m the little man, they call me Pip—they call me Pip! Look at me! look at me!",Mistral,"{'completion_tokens': 40, 'prompt_tokens': 586, 'total_tokens': 626, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 128, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.001179, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.001179, 'upstream_inference_prompt_cost': 0.000879, 'upstream_inference_completions_cost': 0.0003}}",stop,,1,36.0,False,0.0,1.2376237623762376,False,False
1185,1,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,openrouter,anthropic,v2.1,"Whatever the White Whale might have that day sought, it was plain that he had sought it in vain. Steering straight for the nearest of the Pequod's boats, he swam so swiftly and so straight, as to threaten to jam them. He it was, too, that destroyed the boats of Stubb and Flask—but the deadliest ill.",Anthropic,"{'completion_tokens': 83, 'prompt_tokens': 153, 'total_tokens': 236, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.001704, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.001704, 'upstream_inference_prompt_cost': 0.000459, 'upstream_inference_completions_cost': 0.001245}}",stop,,1,47.0,False,0.007666098807495741,0.2555366269165247,False,False
1036,3,gpt-5.6-sol,gpt-5.6-sol,openai,,v2.1,"“Ere the cry could go aft Steelkilt was shaking one of the backstays leading far aloft to where two of his comrades were standing their mastheads. They were both Canallers. ‘Canallers!’ cried Don Pedro. ‘We have seen many whale-ships in our harbours, but never heard of your Canallers. Pardon: who and what are they?’",,"{'completion_tokens': 85, 'prompt_tokens': 542, 'total_tokens': 627, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0}}",stop,,1,100.0,True,1.0,1.8430232558139534,False,False
1557,3,mistral-medium-3.5,mistralai/mistral-medium-3-5,openrouter,mistral,v2.1,"Now, as the crafty Sperm Whale, when he would elude the pursuit of the hunter, often dives deep beneath the surface, and then rises again at some distance to blow, so the same stratagem is sometimes adopted by the Fin-Back; and thus it was in the present instance.",Mistral,"{'completion_tokens': 64, 'prompt_tokens': 543, 'total_tokens': 607, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0012945, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0012945, 'upstream_inference_prompt_cost': 0.0008145, 'upstream_inference_completions_cost': 0.00048}}",stop,,1,39.0,False,0.0,6.1395348837209305,False,False
1185,1,claude-haiku-4.5,anthropic/claude-haiku-4.5,openrouter,anthropic,v2.1,"He was absorbed in thought. He seemed to be considering something very carefully; weighing it in the scales of his mind. In an instant his mood seemed changed. Stern, melancholy man as he was, there was that in his aspect at that moment which might have well-nigh persuaded Starbuck that he was mad. And when he rose and left his boat's crew without speaking a word, Starbuck mechanically followed him, and thus, the first thing that greeted us upon our return was a report of what had passed on the previous night.",Anthropic,"{'completion_tokens': 123, 'prompt_tokens': 152, 'total_tokens': 275, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.000767, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.000767, 'upstream_inference_prompt_cost': 0.000152, 'upstream_inference_completions_cost': 0.000615}}",stop,,1,45.0,False,0.0,0.4386712095400341,False,False
